Date,IQR,P75,P25,Median,Mean,Std
2019-10-04,0.5318483544285557,1.2029243534225231,0.6710759989939674,1.0310671411027679,0.9629826482549528,0.4376826353826719
2019-10-07,0.49978816782983504,1.1914280302300386,0.6916398624002036,1.019868551510111,0.9607284880300646,0.4208123006610059
2019-10-08,0.49702094004783537,1.1906113651045374,0.693590425056702,1.0312407149850533,0.9596032776952588,0.4177839554212782
2019-10-09,0.5021354592054021,1.1953313490438813,0.6931958898384791,1.0339929461129027,0.9581993393448914,0.41598854479874364
2019-10-10,0.49360876846694635,1.1925058847693015,0.6988971163023552,1.0212081925647223,0.9569503038059626,0.41406312933352707
2019-10-11,0.514586031669775,1.192764073469596,0.6781780417998209,1.0141065469753339,0.9586137347568708,0.4129607298461314
2019-10-14,0.5024111558869244,1.180210841541784,0.6777996856548596,1.0439100350908017,0.9572238370060584,0.42154396834015995
2019-10-15,0.4937476823243072,1.1749194406317636,0.6811717583074564,1.043413563535592,0.9567377227342401,0.42132225956600283
2019-10-16,0.515729915401069,1.180964168376711,0.6652342529756419,1.0211420668111026,0.9579397348515616,0.42457320570934953
2019-10-17,0.5155296239331761,1.1816981017002068,0.6661684777670307,1.02333001095479,0.9600959338966866,0.424853112163052
2019-10-18,0.5445556148941239,1.2005206124932544,0.6559649975991305,1.0262604786360447,0.9596460946471305,0.4291920846100792
2019-10-21,0.5422968491623767,1.2044878051656926,0.6621909560033159,1.0311517897228897,0.9606711538589165,0.4292135384302958
2019-10-22,0.524087624043146,1.1973743053141177,0.6732866812709717,1.0302719460685683,0.9605891863148611,0.43113663955432097
2019-10-23,0.547816031675044,1.2229636405164095,0.6751476088413655,1.004933420237354,0.9599542726962581,0.42882484939819254
2019-10-24,0.5413037180715323,1.2184991213152188,0.6771954032436864,1.0167096961422457,0.9599943597734003,0.42646840047035967
2019-10-25,0.5270342409639867,1.2001162069857159,0.6730819660217292,1.0089220304813553,0.9591821785202435,0.430081286553846
2019-10-28,0.5475193101695095,1.2155000564071943,0.6679807462376848,1.0140506024747447,0.9604850499918653,0.435274389601524
2019-10-29,0.5587376001398395,1.2257216528499795,0.6669840527101399,1.0114349094287935,0.959014396334243,0.440117004155961
2019-10-30,0.5742793501654463,1.2286978042945107,0.6544184541290644,1.0096579333595082,0.9551446911844965,0.43748331768122295
2019-10-31,0.565467589954876,1.2265935987803487,0.6611260088254727,0.9979032514367132,0.9499480096469738,0.42761462997197947
2019-11-01,0.5772685401751294,1.2412008487721153,0.6639323085969859,1.0065133525969459,0.9540816967940858,0.4214504695385821
2019-11-04,0.6397029866134308,1.2512583157387465,0.6115553291253156,1.049363947949098,0.9588996642982255,0.44798256669899106
2019-11-05,0.6702700416438581,1.2627883535021358,0.5925183118582777,1.0303221909214169,0.9596163663149392,0.46851932381843797
2019-11-06,0.6663550795161832,1.2649413295878507,0.5985862500716674,1.0276552085838233,0.9599766078947448,0.4674802473082382
2019-11-07,0.6984042871724293,1.2764509103503778,0.5780466231779485,1.0200622741879615,0.9533510345179119,0.46295964886133656
2019-11-08,0.7008034680770288,1.2807873311367273,0.5799838630596985,1.0282488536907564,0.9551731748659603,0.46182661297464317
2019-11-11,0.6947459902722928,1.2750096208768666,0.5802636306045739,1.0419132461295015,0.9518754552004011,0.45902505876984306
2019-11-12,0.7087042113270063,1.3014739380622717,0.5927697267352654,1.0205777453253488,0.9605661095611565,0.46649676124306055
2019-11-13,0.703122033464492,1.2882181708820453,0.5850961374175533,0.989864832703957,0.9545239150965054,0.49132208691471996
2019-11-14,0.7161435682412343,1.2955200715632367,0.5793765033220024,0.9972989715833964,0.9544441374920412,0.4961181812106796
2019-11-15,0.7223460571867448,1.3052217982136358,0.582875741026891,0.9966259510509512,0.9455689852364453,0.4821692086510413
2019-11-18,0.7235411996910707,1.3112842572853598,0.5877430575942891,0.9427994225768817,0.9438471074000271,0.4804773821485803
2019-11-19,0.7178641134565946,1.2986156496819754,0.5807515362253808,0.9484454747736755,0.9378472475313491,0.47879315734327116
2019-11-20,0.7457468019461406,1.317356805548082,0.5716100036019414,0.9742392356865867,0.9422826353915362,0.48611926474300343
2019-11-21,0.7493650094048367,1.3207942843833977,0.571429274978561,0.9964125541442485,0.940678331299548,0.48837434145260594
2019-11-22,0.8267859784240685,1.3770802658531744,0.5502942874291059,0.9638394833629699,0.940045171117946,0.5156468720390197
2019-11-25,0.8487376034071552,1.3486893280894205,0.49995172468226534,0.9559054287766897,0.9297327340395214,0.5373214462075947
2019-11-26,0.8530486651508401,1.3396213228572502,0.4865726577064101,0.930703359808265,0.9220884664707808,0.5394431258163
2019-11-27,0.8654321584449672,1.3457413987584408,0.48030924031347355,0.9144612404832484,0.9180009447094756,0.5420711947302955
2019-11-29,0.8707432811178644,1.3437011130084753,0.47295783189061086,0.8977304407859363,0.9094826341868656,0.536613190009847
2019-12-02,0.8608735645157191,1.3308732158628382,0.46999965134711913,0.907987331975709,0.910269134375202,0.5349027696606782
2019-12-03,0.830955630447801,1.3038163378540424,0.4728607074062414,0.8696172301834879,0.9151334799174766,0.501343189883128
2019-12-04,0.869585926962386,1.3143915412701577,0.44480561430777166,0.8841807068188623,0.9162537495159728,0.5170819686274731
2019-12-05,0.8571993705294385,1.2953898900841487,0.43819051955471017,0.9116916464953466,0.9258116512399722,0.4783249873870405
2019-12-06,0.8592687602390501,1.2966626528015315,0.4373938925624814,0.9090753920762273,0.9254658411601467,0.4779811926890302
2019-12-09,0.8382018258796695,1.289035014702283,0.4508331888226136,0.9382195590850735,0.9357145140800014,0.4880327665918902
2019-12-10,0.8463907105376006,1.2914036420589323,0.4450129315213317,0.942010611286409,0.9372701927815682,0.4902627366729151
2019-12-11,0.8738412809704136,1.3087214712057664,0.43488019023535285,0.9460600159487378,0.9339017569808514,0.4955097983741671
2019-12-12,0.8709550035930785,1.3038038261511227,0.43284882255804413,0.9404062939457813,0.9317521547558171,0.49730129438462095
2019-12-13,0.9155302017686153,1.3539180379956,0.43838783622698463,0.9817699769656656,0.9392437762316359,0.5158375947674227
2019-12-16,0.9443723107369537,1.3585948486906612,0.41422253795370745,0.9710793617763209,0.9423001586762021,0.5245909514863139
2019-12-17,0.8928074658716917,1.3577368894157025,0.4649294235440108,0.9740125677119985,0.9476904588255871,0.5204486958487876
2019-12-18,0.8938102238487131,1.3590119130924903,0.4652016892437772,0.9716142544606997,0.94718279504278,0.5192834568852642
2019-12-19,0.903506026803263,1.3579643018945404,0.45445827509127745,0.9725438536727031,0.9460772657793854,0.5192491070200617
2019-12-20,0.886326750021349,1.3347480691593967,0.4484213191380477,0.9635826672615321,0.9488782755208783,0.5146629949792862
2019-12-23,0.861077643964985,1.318415326824566,0.45733768285958093,0.9472387339782671,0.9497769177862714,0.5099859236660365
2019-12-24,0.7880633811008615,1.2742448506391282,0.4861814695382667,0.9141724281806447,0.9370712330393698,0.4928810594315197
2019-12-26,0.7793265875756127,1.2807011403043211,0.5013745527287085,0.9010821096356195,0.9381167717386804,0.49359948130564085
2019-12-27,0.7603814148934358,1.261583020340057,0.5012016054466213,0.9201566929453058,0.9364220541263213,0.48135871844574396
2019-12-30,0.7979945062403151,1.3010325796266167,0.5030380733863016,0.9267609618858654,0.9396667348879004,0.4939454416518922
2019-12-31,0.7913064237610885,1.3014018081089989,0.5100953843479104,0.9541710845087755,0.949882684474063,0.4929408508532439
2020-01-02,0.7387718811427016,1.2813019014953808,0.5425300203526792,0.9877459511729223,0.9423643690797293,0.4892136933172383
2020-01-03,0.9070711903987757,1.373358670957969,0.46628748055919333,0.9447383194587043,0.9495127313175142,0.5746793992419263
2020-01-06,0.9663552248717844,1.4035503616768166,0.43719513680503225,0.9292262629262409,0.9451706329759408,0.5868372200812163
2020-01-07,0.9522266751603273,1.3772790927572212,0.42505241759689383,0.9573780218535834,0.9566490134819036,0.6588775000930817
2020-01-08,0.9724726752368098,1.4011887265170537,0.4287160512802439,0.9420082237764378,0.9628534468634519,0.6614050299152358
2020-01-09,1.0120544434433838,1.4407914885844617,0.428737045141078,0.9248190772969055,0.9592917905085281,0.7022732198411599
2020-01-10,1.0152790788580657,1.4303354370728962,0.4150563582148306,0.9275056170740092,0.9634436634642134,0.7204451423594135
2020-01-13,1.0136414730225316,1.4463960925537787,0.43275461953124716,0.9628926382351867,0.9675854673875884,0.7267821053015106
2020-01-14,1.0561916618973464,1.4866269846766205,0.430435322779274,1.0378281952424433,0.9870270717231353,0.691878581557795
2020-01-15,1.0638443147943133,1.479831183557277,0.41598686876296376,1.0389390124434295,0.9895849811905557,0.7029646603740424
2020-01-16,0.9468499965164805,1.3753142638103149,0.4284642672938344,0.9479647875554529,0.9976452158140124,0.7082504121260944
2020-01-17,0.9450607217439098,1.3765542539506115,0.43149353220670167,0.9531632867580289,0.9867303885030224,0.6967461536144668
2020-01-21,0.9161669516745345,1.3615035257704864,0.44533657409595184,0.9552690269700109,0.9842824110426532,0.6933719094303366
2020-01-22,0.9371693228497601,1.3677240696950443,0.4305547468452843,0.8833663901506261,0.9755588952968097,0.6928835111140119
2020-01-23,0.8406056818922009,1.3605990555463647,0.5199933736541639,0.8861197909160577,0.9767065641315875,0.6822201014254611
2020-01-24,0.9676817963971249,1.3712861847872557,0.4036043883901308,0.876737639676389,0.9832688263655618,0.6977354452040183
2020-01-27,0.9814055310941163,1.4047621099377505,0.42335657884363415,0.9484639862624114,0.9799467363477952,0.6769849107151379
2020-01-28,0.9241291601869153,1.3706345412082555,0.4465053810213402,0.9886265752198979,0.9627312019361324,0.6626295717938957
2020-01-29,0.8963331272552498,1.3253462123748456,0.4290130851195958,0.9451336813437228,0.9393199509202209,0.6439658343570284
2020-01-30,0.8738523455561982,1.3353104176861725,0.46145807212997436,0.918208902135105,0.9498416199952172,0.6337832089131146
2020-01-31,0.8696020374558803,1.3276250132142504,0.45802297575837014,0.8864132119688053,0.9528665573198727,0.627919476622005
2020-02-03,0.8285447881511976,1.2912026359904112,0.4626578478392136,0.9880800810327603,0.9594148652245796,0.611080419006758
2020-02-04,0.8595715281557335,1.3165195657127227,0.4569480375569892,1.028664979673637,0.9584332661630786,0.606075729446066
2020-02-05,0.8274184012152798,1.310209230936209,0.48279082972092924,0.9936350513362752,0.9635930062235544,0.6027635662005932
2020-02-06,0.8091784965861342,1.30494478213495,0.4957662855488159,0.9841421033261656,0.9480564077955766,0.5638785839397036
2020-02-07,0.8274046120328269,1.3092233503992041,0.4818187383663772,0.9830678196922529,0.9449948509451553,0.5639165602424502
2020-02-10,0.8330897061052572,1.2938222920154447,0.4607325859101875,0.9805300121336888,0.9466786886589907,0.5606514862191934
2020-02-11,0.8109608801398519,1.2805458292022704,0.46958494906241854,0.9727382969724266,0.9470980802682013,0.554265720786708
2020-02-12,0.8070791080840743,1.2807241619461827,0.4736450538621083,0.9753883247860334,0.9487394974085533,0.5535955021888181
2020-02-13,0.8065832827987025,1.2659145331748585,0.45933125037615596,0.9983251513898095,0.9459256268110745,0.5612204087556137
2020-02-14,0.7909331745184864,1.2634766475933805,0.472543473074894,0.9930764666872174,0.9425766716412163,0.5624464554022887
2020-02-18,0.7839438413397231,1.2605645398713308,0.47662069853160766,0.9957839309489417,0.9430793387296912,0.561117023040354
2020-02-19,0.7985359835888506,1.2789370853468085,0.48040110175795797,0.9857592788450975,0.9396084137306693,0.5571804798138028
2020-02-20,0.820483317562943,1.2899571649509538,0.4694738473880108,0.9883714179854686,0.9397151755394917,0.5770705938741851
2020-02-21,0.8249548314453943,1.2916806108079235,0.4667257793625292,0.9938464233049856,0.9434428680267766,0.5875073404634653
2020-02-24,0.8491296757381728,1.2822270108986373,0.4330973351604645,0.9643183863871847,0.9440616312583869,0.6100643837774475
2020-02-25,0.786485275511323,1.264966628320081,0.47848135280875814,0.9525487369503853,0.9662275592522346,0.5555727940434508
2020-02-26,0.7197109182951817,1.1943897071852159,0.4746787888900341,1.0236317195815539,0.961411566638396,0.49901337339896756
2020-02-27,0.7149351804573851,1.188852573049201,0.4739173925918159,1.0033861606437886,0.9649472460849349,0.4999574030064315
2020-02-28,0.5465450071894873,1.1902034001779023,0.643658392988415,0.943834765711322,0.9861781545778766,0.4135274080141638
2020-03-02,0.4953726016187664,1.1722109795288413,0.676838377910075,0.9575725289677433,0.9875653312075384,0.3986576059762597
2020-03-03,0.3391715712734731,1.1253139525962126,0.7861423813227395,0.952284732662737,0.9951348217758891,0.3126064651849386
2020-03-04,0.33886111783668116,1.1138387127213238,0.7749775948846427,0.9212688816438148,0.986336177015262,0.29728537081158984
2020-03-05,0.1952008711153156,1.0098972452189727,0.8146963741036571,0.9269442082951944,0.9848679542645974,0.24077629769420983
2020-03-06,0.26535296061766567,1.0663221890087877,0.8009692283911221,0.9329406921529622,0.9873545601463688,0.23441031309011956
2020-03-09,0.2708206414343095,1.070102826946096,0.7992821855117864,0.9545064309542879,0.9873340435087137,0.23888627237904228
2020-03-10,0.44367595565595763,1.239728329528162,0.7960523738722044,0.926392593579064,1.0292153439967036,0.3256611638493986
2020-03-11,0.4022276784759232,1.2133366468219895,0.8111089683460663,0.9482737139163604,1.0188278515806461,0.31869258876894174
2020-03-12,0.38991693027278074,1.1996394822797658,0.8097225520069851,0.9521021724646754,1.022181478986459,0.2941509508243614
2020-03-13,0.34966029207789173,1.187000370214811,0.8373400781369194,0.9571674312555887,1.0243443842559532,0.2762169417949588
2020-03-16,0.39990674181945574,1.210991262177939,0.8110845203584833,0.9558019878446123,1.017242558368074,0.268353790546555
2020-03-17,0.39728687073028257,1.2219805970655195,0.824693726335237,0.9535075655017602,1.0158690367464387,0.26412858516608373
2020-03-18,0.3328768717898669,1.1846648682149379,0.851787996425071,0.967767396721712,1.0179751599858335,0.2334150723176979
2020-03-19,0.38067893092270944,1.207920519319226,0.8272415883965165,0.9707856434955717,1.017436347886778,0.24976706942568097
2020-03-20,0.3945301481567134,1.2153322694528372,0.8208021212961238,0.9696535283572254,1.0177673487179848,0.25331462439291463
2020-03-23,0.3441264529287058,1.1953713413949092,0.8512448884662034,0.9655021365011829,1.0154682722396375,0.24094031075561984
2020-03-24,0.3381854337361383,1.1965847120621886,0.8583992783260503,0.9756827321483438,1.0150176666643693,0.23602825262274488
2020-03-25,0.3989791088516481,1.2228935299517596,0.8239144211001115,1.0046943476049752,1.0324904466693028,0.26983667136523837
2020-03-26,0.41050745820542534,1.2326576328710446,0.8221501746656192,1.0059673770842958,1.0326524251150395,0.2730002794655953
2020-03-27,0.3630569123836699,1.2014627966442415,0.8384058842605716,1.0140062197757915,1.0313110819483098,0.2630148896690972
2020-03-30,0.3650196265206689,1.2021090332825648,0.8370894067618959,1.010098682485879,1.0311788199440426,0.26503073432190566
2020-03-31,0.35665059082890216,1.1903580622102485,0.8337074713813464,1.0107049082918351,1.0299308444338406,0.25560549003679156
2020-04-01,0.3542326664462401,1.1918759835608115,0.8376433171145714,1.0090634742250018,1.0298902008290187,0.2550911980398533
2020-04-02,0.3568933060376229,1.1905481811954384,0.8336548751578154,1.0170098696276528,1.0319632604614903,0.2575929418550705
2020-04-03,0.36589127620604567,1.2054748224989567,0.839583546292911,1.024367104186054,1.0351479543263147,0.25602787414725453
2020-04-06,0.3603033594965359,1.203057161914249,0.842753802417713,1.0251180073834427,1.0352615121444826,0.2561537060588405
2020-04-07,0.34835963436961925,1.1958047942509897,0.8474451598813705,1.0188392150603285,1.029996590130459,0.25426421520257203
2020-04-08,0.34803924323071167,1.1957567292512394,0.8477174860205278,1.0188198533595645,1.0299842074174645,0.25432696998700594
2020-04-09,0.3458968686236259,1.1919495997195844,0.8460527310959585,1.0077002567416908,1.0315887323259711,0.25584941661925426
2020-04-13,0.3401077538312606,1.188175373513094,0.8480676196818334,1.011760186827464,1.0323991572167726,0.2570736008393142
2020-04-14,0.3416685462094132,1.1900370862805292,0.848368540071116,1.01209916534175,1.0325149772134994,0.25757482391536396
2020-04-15,0.3386061548517436,1.1911694838615698,0.8525633290098262,1.0110526135665783,1.029875724218852,0.249700801917385
2020-04-16,0.3334219172051124,1.1870820259329435,0.8536601087278312,1.0127442735370469,1.029310612763881,0.25005448485862064
2020-04-17,0.33542779023275293,1.1894132796992527,0.8539854894664998,1.0118604984132094,1.0288222293555882,0.24887114291537937
2020-04-20,0.3249418167621676,1.1813368148039403,0.8563949980417727,1.0161726768931816,1.0310396209388348,0.25486387375164843
2020-04-21,0.3267532881391806,1.181263927352491,0.8545106392133104,1.01876849415,1.0314518455703143,0.25550277739156974
2020-04-22,0.32378557752318926,1.1795117941446194,0.8557262166214301,1.0153117029556826,1.030786561228651,0.25458571207115077
2020-04-23,0.33288134446046835,1.1832417910156738,0.8503604465552055,1.019093683511152,1.0304847874757526,0.2542534896825834
2020-04-24,0.33264068124117574,1.1833882935179072,0.8507476122767315,1.0185619603230398,1.030458613674629,0.2542289093877743
2020-04-27,0.3284511723674042,1.179799297932784,0.8513481255653799,1.0181875066958284,1.0294659604706835,0.25354756774879506
2020-04-28,0.3254749707959522,1.1807597378837995,0.8552847670878473,1.0196443504870747,1.0308087489611089,0.2548707166013547
2020-04-29,0.3263651235399275,1.1812891071896499,0.8549239836497223,1.0201001682175155,1.031359412052714,0.25399116466258553
2020-04-30,0.3215129819310113,1.1753785041529106,0.8538655222218993,1.0183779866984408,1.0280434333456134,0.2557821686558252
2020-05-01,0.320436141078295,1.1753485532308032,0.8549124121525082,1.0175265470445112,1.0278928743895386,0.25569594592190786
2020-05-04,0.32090333432643803,1.1767386206918948,0.8558352863654568,1.0201067523125231,1.0283834545122519,0.2557205151999464
2020-05-05,0.32367422277400903,1.1808883026301393,0.8572140798561303,1.0212845230919554,1.0283821993308022,0.2557768715750569
2020-05-06,0.3205693110628761,1.1767610361792482,0.8561917251163721,1.0206986940599325,1.0279996682167198,0.25545495396492984
2020-05-07,0.3146770904260039,1.1715572496429967,0.8568801592169928,1.0225896376812376,1.0287495340774242,0.2550229387249824
2020-05-08,0.32074854745696346,1.176029013368577,0.8552804659116134,1.0242271435632673,1.0288600162859696,0.2564231111849049
2020-05-11,0.3184771713752307,1.1767930688524646,0.8583158974772339,1.028801825764412,1.0296698942056666,0.2572699981721281
2020-05-12,0.319662357604375,1.1784164593746673,0.8587541017702923,1.0291621459728177,1.0296046276818402,0.25709447799614943
2020-05-13,0.3153338445019004,1.174242388378112,0.8589085438762115,1.0292577915760717,1.0293429928187299,0.25656310512875397
2020-05-14,0.31270216511415083,1.1743319335449343,0.8616297684307834,1.0309829319557782,1.0295918391783074,0.25714495247208125
2020-05-15,0.3143385629977101,1.1765868829439414,0.8622483199462313,1.0322991410458064,1.0296997775326768,0.2578154660646835
2020-05-18,0.3149075070585604,1.1768796627453502,0.8619721556867898,1.0331474022627112,1.0294418763240665,0.25748568384981185
2020-05-19,0.30605171795856234,1.1743039849826185,0.8682522670240561,1.032906963676171,1.0319703302802148,0.26247226975305754
2020-05-20,0.3050749796939862,1.1744797044454343,0.869404724751448,1.0329581969177426,1.0323775636349495,0.26227141352464645
2020-05-21,0.3020847273156011,1.1716354000776892,0.8695506727620881,1.0300732755278146,1.032298392369515,0.26317757938841296
2020-05-22,0.30279461666700214,1.171735025071341,0.8689404084043388,1.0305529978000727,1.0323166256238632,0.2627611481345423
2020-05-26,0.3043214970455128,1.1720195992029947,0.8676981021574819,1.0400167141471544,1.0327326542075708,0.2640688520312792
2020-05-27,0.3151101763492554,1.1749453242825525,0.8598351479332971,1.0423723306218233,1.034142435597393,0.2672533309407889
2020-05-28,0.3136164680406779,1.1746495873910976,0.8610331193504197,1.0416985163824393,1.0348252132987736,0.26853158196549565
2020-05-29,0.30757529674372197,1.1771455075672055,0.8695702108234835,1.0348772084603932,1.0351928554701817,0.2719627877165612
2020-06-01,0.3086095156013339,1.1770802957139797,0.8684707801126458,1.0336533736995774,1.0350272046507507,0.2720931605947949
2020-06-02,0.3212339415696255,1.1846163829296765,0.863382441360051,1.025676997059314,1.0355001982354433,0.27958247882491
2020-06-03,0.3392474133252521,1.1940850607887439,0.8548376474634918,1.0252681994577224,1.0369541161940183,0.2815416498660603
2020-06-04,0.3481365403525971,1.1925748120488446,0.8444382716962475,1.0249065145903318,1.0385363935051548,0.29119925646524514
2020-06-05,0.3483910242017285,1.1974472137248113,0.8490561895230828,1.0265722667849482,1.0390035872261283,0.29109063381222317
2020-06-08,0.3382879751340244,1.1928881165012466,0.8546001413672222,1.0221940343571405,1.039284835891773,0.29197775834995476
2020-06-09,0.32277126552493385,1.1837605858677913,0.8609893203428575,1.0201486711140437,1.0341101992411745,0.2826526858899316
2020-06-10,0.3348511581975736,1.1913080637508535,0.8564569055532799,1.0056094374890985,1.0368217420014139,0.28859799251698626
2020-06-11,0.3396189262773478,1.198239385061623,0.8586204587842753,1.0017560854136718,1.0366915880798693,0.29167658065157803
2020-06-12,0.34696956217041086,1.2255423494651323,0.8785727872947214,1.0182410317741866,1.0398372132207572,0.30618273269883517
2020-06-15,0.38476742151256316,1.2578920766672956,0.8731246551547325,1.032720693730111,1.0473304190182373,0.32439806493795376
2020-06-16,0.35960330475232294,1.2408729498462039,0.881269645093881,1.028189572934537,1.0575213550168585,0.3403154311015771
2020-06-17,0.3837364148150806,1.2370262509175227,0.8532898361024421,1.044221333393756,1.0569525369219128,0.37576230059738264
2020-06-18,0.3746427218876812,1.2496827885934332,0.875040066705752,1.0530390577333417,1.0606979849347276,0.35506695512519404
2020-06-19,0.375107988442387,1.2492888657268608,0.8741808772844738,1.0530999787207216,1.0608160465516467,0.35504761343885227
2020-06-22,0.37694129038194313,1.2567881358518387,0.8798468454698956,1.0366578017030887,1.0679045303997603,0.3777862128578795
2020-06-23,0.39402342749428676,1.2577788387909217,0.8637554112966349,1.062671219946637,1.0702027640591516,0.3796463861496515
2020-06-24,0.39982218759326305,1.2274548961019411,0.8276327085086781,1.040447414401657,1.0453923362264077,0.34744482722611786
2020-06-25,0.36608689516426285,1.2167936473057792,0.8507067521415164,1.0293165088969083,1.045170265678234,0.3394412307339806
2020-06-26,0.40950489831734993,1.2802291106037216,0.8707242122863716,0.9964018042797727,1.0490367113678263,0.359476434851739
2020-06-29,0.3832972191852355,1.262188634662618,0.8788914154773826,0.9973698148587393,1.0555419955280838,0.3530449191626989
2020-06-30,0.4085034510048957,1.2830475095139517,0.874544058509056,1.0118366741589684,1.060620857628501,0.3865728285994312
2020-07-01,0.4188107088869697,1.3012214442537307,0.882410735366761,0.9958416323286974,1.0607104593281558,0.3855847334566776
2020-07-02,0.48492344468223325,1.3333703000444506,0.8484468553622173,0.995433804136163,1.0564581626534428,0.3856777872770977
2020-07-06,0.4697472419755614,1.3166092379343972,0.8468619959588358,0.9886858708005678,1.0475316452244168,0.39246401591925495
2020-07-07,0.467644407406148,1.3179422022911647,0.8502977948850167,0.9913608005082888,1.048992087812683,0.3921840059634371
2020-07-08,0.5665842274933406,1.335472259119947,0.7688880316266065,0.9752533696652942,1.0725007489477163,0.4568892493737154
2020-07-09,0.5670400578242769,1.3339342967869963,0.7668942389627194,0.9721263900892547,1.0721153442162785,0.45896574272075913
2020-07-10,0.6391931061654957,1.376380885529356,0.7371877793638603,0.9565563608760143,1.0678708261779146,0.46851898382086327
2020-07-13,0.6957996154217228,1.4076744883339363,0.7118748729122135,0.9684989493616059,1.0687234315473388,0.47028697491094446
2020-07-14,0.7333746085387522,1.4281697115472511,0.6947951030084989,0.9716232841520969,1.0662204130039532,0.46208102249582383
2020-07-15,0.749240271534898,1.4408235521041362,0.6915832805692381,0.9580833434857424,1.0789497374077535,0.5168656073283506
2020-07-16,0.7483898600162566,1.4687450423689719,0.7203551823527152,0.9573155988820503,1.0846490308605814,0.5200683833266997
2020-07-17,0.7573592347384637,1.4689033631913921,0.7115441284529285,0.959281323875832,1.0852320767779655,0.5268693272084749
2020-07-20,0.730230093151499,1.4699539437167284,0.7397238505652294,0.9699924015678142,1.0758858296513458,0.4934481819513798
2020-07-21,0.7239411535806911,1.4679286686358277,0.7439875150551366,0.9824763593680494,1.0732320742749453,0.4920693656189098
2020-07-22,0.7376906337257866,1.483479500876237,0.7457888671504503,0.9359085650857781,1.0830137319779072,0.5139153065171336
2020-07-23,0.7593226191799297,1.4977576020470582,0.7384349828671285,0.9343534482335739,1.085510064077539,0.5304580521318798
2020-07-24,0.7749341756690525,1.5044716455923033,0.7295374699232507,0.9387210728412956,1.0803511960677865,0.5241270809631204
2020-07-27,0.7685843946072196,1.5102642314620707,0.7416798368548511,0.9255961033777754,1.0825664943024782,0.5354237356047725
2020-07-28,0.7615692728373468,1.513022361307667,0.7514530884703202,0.9337425874947175,1.0764327536204374,0.5285879166125872
2020-07-29,0.7832217070963204,1.5186500870462187,0.7354283799498983,0.9340995128541896,1.0742315470824133,0.5370110193062114
2020-07-30,0.7604144519206109,1.5209559652398523,0.7605415133192415,0.9515636175874984,1.0961512584689441,0.5239214498505258
2020-07-31,0.7418827711162848,1.5173105390573254,0.7754277679410406,0.9555490737357117,1.0989785682343203,0.5294870393826624
2020-08-03,0.6612778308997114,1.3871956518070698,0.7259178209073585,0.9682735113829702,1.0976349213176573,0.5340332307932392
2020-08-04,0.6640050985063772,1.3856258492114377,0.7216207507050605,0.9580554178024634,1.095922029186861,0.5338098584714215
2020-08-05,0.6825692339223561,1.3996715380825937,0.7171023041602376,0.9562052716065822,1.0993725684196944,0.5406519701041018
2020-08-06,0.7302525840559937,1.4258721000482877,0.695619515992294,0.947769871926585,1.0970569227037665,0.5451899076665963
2020-08-07,0.7198064961766897,1.4152850651049367,0.695478568928247,0.9560196019243707,1.096505876718753,0.5386853872492698
2020-08-10,0.7129595595707225,1.3998249046439508,0.6868653450732283,0.946053041552064,1.091692721598656,0.538197138936368
2020-08-11,0.7075733889945859,1.3966361380278751,0.6890627490332892,0.9457129292708417,1.0911010106463133,0.5363986919257437
2020-08-12,0.6966336294692277,1.4066350556603497,0.710001426191122,0.9647973314698974,1.094419152738913,0.5368369232950977
2020-08-13,0.7645419586472975,1.4667210983578576,0.7021791397105601,0.9679389689939246,1.0956613744604096,0.5199280102103505
2020-08-14,0.777893073012023,1.4689900848056556,0.6910970117936326,0.9770029033144803,1.0953607696733678,0.5228256814271497
2020-08-17,0.7723523062205842,1.4691348272288758,0.6967825210082916,0.977462819677582,1.0956986652458214,0.5223747032384983
2020-08-18,0.6876154195719447,1.4258813578247163,0.7382659382527715,0.9513592471820211,1.0803309888752424,0.48940177938239066
2020-08-19,0.6711466811982932,1.4128324182273595,0.7416857370290663,0.9477241890708618,1.0748684989700317,0.4912379972346419
2020-08-20,0.6423484797902341,1.3915769459500988,0.7492284661598647,0.9578898348392604,1.0768628039004637,0.4866434260463924
2020-08-21,0.6431594197173216,1.385365272670592,0.7422058529532705,0.954910664514913,1.078279386059174,0.4960874065928037
2020-08-24,0.6443906747197965,1.3856543498067435,0.741263675086947,0.9547759910210771,1.0782107629997202,0.4957024636554313
2020-08-25,0.5937723279808255,1.35306713859368,0.7592948106128546,0.9565809391646412,1.0754455857488883,0.486663725590496
2020-08-26,0.5685218152215918,1.3283120324936188,0.759790217272027,0.9659643434785983,1.0684936598638717,0.4780514120849114
2020-08-27,0.5500048139879856,1.3129247107916255,0.7629198968036399,0.9778949938088664,1.0657259707986204,0.46403449135260416
2020-08-28,0.551381827000874,1.31648236635102,0.7651005393501459,0.981398370409291,1.0664764519693377,0.46648517285537067
2020-08-31,0.5455008301288207,1.3133124011771962,0.7678115710483755,0.9812477265454229,1.065860800368438,0.4641808253679947
2020-09-01,0.5428093596469534,1.3126745488198792,0.7698651891729258,0.9792842755194837,1.065294705478232,0.4635852401015059
2020-09-02,0.5416305446025151,1.2944508468650946,0.7528203022625795,0.9755766226001473,1.0584823088190498,0.44741783162442095
